,Weight
sti266,17
sti267,23
sti268,5
sti269,9
sti27,12
sti270,12
sti271,36
sti272,20
sti273,6
sti274,14
sti275,22
sti276,20
sti277,7
sti278,11
sti279,11
sti28,17
sti280,19
sti281,16
sti282,36
sti283,17
sti284,15
sti285,10
sti286,22
sti287,7
sti288,10
sti289,11
sti29,39
sti290,17
sti291,12
sti292,23
sti293,19
sti294,12
sti295,13
sti296,13
sti297,13
sti298,26
sti299,45
sti3,13
sti30,9
sti300,18
sti301,24
sti302,27
sti303,12
sti304,19
sti305,16
sti306,22
sti307,19
sti308,12
sti309,8
sti31,20
sti310,28
sti311,22
sti312,13
sti313,19
sti314,14
sti315,17
sti316,20
sti317,17
sti318,10
sti319,12
sti32,30
sti320,29
sti321,19
sti322,17
sti323,17
sti324,18
sti325,22
sti326,12
sti327,13
sti328,25
sti329,11
sti33,20
sti330,20
sti331,14
sti332,17
sti333,20
sti334,28
sti335,7
sti336,23
sti337,6
sti338,12
sti339,18
sti34,41
sti340,21
sti341,15
sti342,14
sti343,13
sti344,20
sti345,31
sti346,31
sti347,12
sti348,26
sti349,20
sti35,16
sti350,12
sti351,12
sti352,22
sti353,17
sti354,34
sti355,21
sti356,7
sti357,28
sti358,22
sti359,26
sti36,9
sti360,11
sti361,13
sti362,9
sti363,17
sti364,11
sti365,14
sti366,16
sti367,5
sti368,20
sti369,12
sti37,29
sti370,12
sti371,18
sti372,5
sti373,17
sti374,13
sti375,24
sti376,14
sti377,12
sti378,21
sti379,14
sti38,28
sti380,26
sti381,12
sti382,20
sti383,13
sti384,6
sti385,19
sti386,12
sti387,5
sti388,7
sti389,12
sti39,17
sti390,10
sti391,10
sti392,6
sti393,11
sti394,11
sti395,20
sti396,12
sti397,11
sti398,13
sti399,16
sti4,13
sti40,17
sti400,16
sti401,8
sti402,12
sti403,23
sti404,20
sti405,8
sti406,14
sti407,12
sti408,18
sti409,21
sti41,12
sti410,13
sti411,13
sti412,17
sti413,20
sti414,12
sti415,26
sti416,13
sti417,18
sti418,16
sti419,15
sti42,9
sti420,21
sti421,20
sti422,4
sti423,4
sti424,14
sti425,32
sti426,8
sti427,17
sti428,31
sti429,24
sti43,48
sti430,15
sti431,8
sti432,11
sti433,11
sti434,4
sti435,21
sti436,15
sti437,15
sti438,22
sti439,11
sti44,29
sti440,6
sti441,9
sti442,6
sti443,10
sti444,21
sti445,20
sti446,21
sti447,6
sti448,17
sti449,13
sti45,10
sti450,7
sti46,11
sti47,18
sti48,7
sti49,22
sti5,21
sti50,19
sti51,9
sti52,9
sti53,11
sti54,26
sti55,22
sti56,12
sti57,29
sti58,14
sti59,11
sti6,10
sti60,28
sti61,31
sti62,20
sti63,17
sti64,12
sti65,17
sti66,15
sti67,16
sti68,16
sti69,18
sti7,22
sti70,17
sti71,21
sti72,21
sti73,7
sti74,13
sti75,22
sti76,17
sti77,22
sti78,38
sti79,40
sti8,26
sti80,7
sti81,22
sti82,13
sti83,14
sti84,23
sti85,13
sti86,17
sti87,10
sti88,18
sti89,10
sti9,20
sti90,35
sti91,18
sti92,14
sti93,15
sti94,23
sti95,8
sti96,17
sti97,25
sti98,18
sti99,13
stn1,14
stn10,32
stn11,11
stn12,18
stn13,11
stn14,22
stn15,10
stn16,28
stn17,25
stn18,13
stn19,15
stn2,30
stn20,8
stn21,19
stn22,7
stn23,25
stn24,18
stn25,13
stn26,31
stn27,26
stn28,8
stn29,21
stn3,17
stn30,20
stn31,15
stn32,19
stn33,15
stn34,6
stn35,8
stn36,8
stn37,16
stn38,19
stn39,25
stn4,28
stn40,6
stn41,26
stn42,4
stn43,14
stn44,16
stn45,7
stn5,22
stn6,24
stn7,12
stn8,32
stn9,6
stp1,35
stp2,3
stp3,18
stp4,33
stp5,9
stp6,6
