,Weight
sti265,3
sti266,2
sti267,3
sti268,11
sti269,4
sti27,2
sti270,6
sti271,19
sti272,8
sti273,14
sti274,11
sti275,5
sti276,5
sti277,4
sti278,7
sti279,27
sti28,3
sti280,9
sti281,10
sti282,6
sti283,9
sti284,6
sti285,2
sti286,5
sti287,11
sti288,22
sti289,9
sti29,7
sti290,4
sti291,3
sti292,1
sti293,26
sti294,2
sti295,31
sti296,2
sti297,12
sti298,1
sti299,10
sti3,3
sti30,10
sti300,13
sti301,6
sti302,5
sti303,4
sti304,31
sti305,6
sti306,2
sti307,2
sti308,4
sti309,5
sti31,27
sti310,11
sti311,7
sti312,37
sti313,10
sti314,8
sti315,29
sti316,3
sti317,1
sti318,2
sti319,6
sti32,10
sti320,6
sti321,11
sti322,6
sti323,1
sti324,4
sti325,3
sti326,5
sti327,11
sti328,1
sti329,4
sti33,4
sti330,15
sti331,4
sti332,4
sti333,8
sti334,3
sti335,8
sti336,2
sti337,6
sti338,10
sti339,2
sti34,6
sti340,14
sti341,3
sti342,14
sti343,5
sti344,23
sti345,29
sti346,3
sti347,1
sti348,4
sti349,2
sti35,8
sti350,2
sti351,30
sti352,11
sti353,11
sti354,8
sti355,3
sti356,8
sti357,5
sti358,7
sti359,8
sti36,15
sti360,5
sti361,17
sti362,26
sti363,5
sti364,2
sti365,27
sti366,8
sti367,1
sti368,3
sti369,9
sti37,5
sti370,30
sti371,4
sti372,13
sti373,8
sti374,6
sti375,10
sti376,25
sti377,8
sti378,3
sti379,6
sti38,30
sti380,8
sti381,3
sti382,5
sti383,3
sti384,6
sti385,3
sti386,6
sti387,2
sti388,10
sti389,6
sti39,1
sti390,10
sti391,3
sti392,8
sti393,20
sti394,26
sti395,11
sti396,24
sti397,14
sti398,2
sti399,7
sti4,4
sti40,45
sti400,2
sti401,10
sti402,40
sti403,10
sti404,22
sti405,7
sti406,4
sti407,4
sti408,9
sti409,7
sti41,3
sti410,3
sti411,4
sti412,4
sti413,7
sti414,41
sti415,2
sti416,10
sti417,7
sti418,5
sti419,3
sti42,2
sti420,1
sti421,14
sti422,8
sti423,22
sti424,3
sti425,8
sti426,9
sti427,21
sti428,13
sti429,2
sti43,5
sti430,7
sti431,9
sti432,13
sti433,2
sti434,2
sti435,11
sti436,3
sti437,5
sti438,33
sti439,5
sti44,10
sti440,27
sti441,32
sti442,9
sti443,2
sti444,17
sti445,27
sti446,3
sti447,31
sti448,7
sti449,10
sti45,5
sti450,14
sti451,35
sti452,23
sti453,2
sti454,3
sti455,9
sti456,3
sti457,4
sti458,6
sti459,8
sti46,12
sti460,6
sti461,5
sti462,30
sti463,8
sti464,10
sti465,5
sti466,20
sti467,5
sti468,4
sti469,2
sti47,6
sti470,3
sti471,28
sti472,7
sti473,8
sti474,2
sti475,13
sti476,6
sti477,1
sti478,8
sti479,35
sti48,13
sti480,8
sti481,9
sti482,5
sti483,4
sti484,2
sti485,18
sti486,6
sti487,5
sti488,5
sti489,10
sti49,9
sti490,3
sti491,2
sti492,10
sti493,4
sti494,6
sti495,2
sti496,14
sti497,33
sti498,8
sti499,4
sti5,32
sti50,4
sti500,6
sti501,41
sti502,7
sti503,4
sti504,5
sti505,3
sti506,15
sti507,10
sti508,1
sti509,11
sti51,9
sti510,4
sti511,32
sti512,6
sti513,6
sti514,30
sti515,8
sti516,5
sti517,7
sti518,8
sti519,4
sti52,6
sti520,3
sti521,31
sti522,8
sti523,1
sti524,4
sti525,11
sti526,11
sti527,8
sti528,7
sti529,6
sti53,2
sti530,7
sti531,2
sti532,4
sti533,1
sti534,8
sti535,9
sti536,4
sti537,23
sti538,4
sti539,3
sti54,14
sti540,2
sti541,30
sti542,10
sti543,2
sti544,10
sti545,9
sti546,9
sti547,10
sti548,7
sti549,6
sti55,10
sti550,10
sti551,1
sti552,27
sti553,8
sti554,6
sti555,26
sti556,6
sti557,4
sti558,6
sti559,21
sti56,1
sti560,3
sti561,2
sti562,1
sti563,16
sti564,3
sti565,33
sti566,3
sti567,22
sti568,11
sti569,25
sti57,5
sti570,30
sti571,9
sti572,4
sti573,5
sti574,2
sti575,5
sti576,2
sti577,2
sti578,3
sti579,14
sti58,8
sti580,32
sti581,10
sti582,7
sti583,4
sti584,6
sti585,1
sti586,33
sti587,19
sti588,14
sti589,11
sti59,9
sti590,2
sti591,3
sti592,5
sti593,3
sti594,3
sti595,3
sti596,30
sti597,11
sti598,5
sti599,7
sti6,29
sti60,4
sti600,3
sti601,7
sti602,2
sti603,13
sti604,2
sti605,25
sti606,7
sti607,11
sti608,7
sti609,31
sti61,7
sti610,6
sti611,4
sti612,9
sti613,4
sti614,8
sti615,7
sti616,5
sti617,33
sti618,6
sti619,6
sti62,26
sti620,8
sti621,10
sti622,4
sti623,6
sti624,19
sti625,4
sti626,15
sti627,10
sti628,3
sti629,8
sti63,3
sti630,4
sti631,5
sti632,10
sti633,1
sti634,13
sti635,11
sti636,11
sti637,6
sti638,12
sti639,4
sti64,6
sti640,26
sti641,16
sti642,10
sti643,5
sti644,2
sti645,3
sti646,8
sti647,7
sti648,6
sti649,6
sti65,3
sti650,8
sti651,6
sti652,22
sti653,9
sti654,4
sti655,8
sti656,8
sti657,8
sti658,6
sti659,8
sti66,2
sti660,8
sti661,3
sti662,6
sti663,4
sti664,4
sti665,5
sti666,5
sti667,6
sti668,7
sti669,6
sti67,3
sti670,4
sti671,6
sti672,26
sti673,2
sti674,24
sti675,3
sti676,9
sti677,1
sti678,3
sti679,2
sti68,5
sti680,10
sti681,5
sti682,25
sti683,6
sti684,5
sti685,7
sti686,2
sti687,5
sti688,7
sti689,9
sti69,1
sti690,10
sti691,2
sti692,3
sti693,1
sti694,5
sti695,7
sti696,1
sti697,6
sti698,3
sti699,10
sti7,17
sti70,4
sti700,5
sti701,3
sti702,4
sti703,5
sti704,5
sti705,4
sti706,22
sti707,3
sti708,7
sti709,5
sti71,4
sti710,2
sti711,4
sti712,20
sti713,1
sti714,3
sti715,5
sti716,8
sti717,20
sti718,7
sti719,8
sti72,2
sti720,2
sti721,4
sti722,4
sti723,6
sti724,4
sti725,3
sti726,4
sti727,4
sti728,4
sti729,2
sti73,28
sti730,23
sti731,11
sti732,3
sti733,9
sti734,3
sti735,10
sti736,9
sti737,7
sti738,16
sti739,8
sti74,5
sti740,4
sti741,4
sti742,4
sti743,4
sti744,4
sti745,10
sti746,9
sti747,3
sti748,4
sti749,8
sti75,2
sti750,9
sti751,8
sti752,7
sti753,30
sti754,2
sti755,5
sti756,9
sti757,8
sti758,11
sti759,5
sti76,2
sti760,3
sti761,2
sti762,8
sti763,11
sti764,9
sti765,34
sti766,5
sti767,4
sti768,19
sti769,22
sti77,1
sti770,3
sti771,7
sti772,1
sti773,2
sti774,2
sti775,2
sti776,2
sti777,4
sti778,1
sti779,8
sti78,5
sti780,5
sti781,8
sti782,12
sti783,10
sti784,4
sti785,6
sti786,25
sti787,2
sti788,1
sti789,35
sti79,14
sti790,15
sti791,24
sti792,4
sti793,7
sti794,1
sti795,19
sti796,4
sti797,11
sti798,13
sti799,5
sti8,3
sti80,34
sti800,10
sti801,6
sti802,3
sti803,12
sti804,6
sti805,5
sti806,7
sti807,7
sti808,6
sti809,6
sti81,2
sti810,4
sti811,2
sti812,5
sti813,2
sti814,8
sti815,4
sti816,3
sti817,6
sti818,1
sti819,9
sti82,7
sti820,8
sti821,2
sti822,5
sti823,4
sti824,9
sti825,2
sti826,12
sti827,2
sti828,9
sti829,10
sti83,3
sti830,29
sti831,22
sti832,11
sti833,33
sti834,6
sti835,3
sti836,5
sti837,23
sti838,1
sti839,16
sti84,2
sti840,10
sti841,10
sti842,8
sti843,3
sti844,5
sti845,8
sti846,2
sti847,3
sti848,6
sti849,8
sti85,7
sti850,3
sti851,5
sti852,1
sti853,2
sti854,13
sti855,6
sti856,10
sti857,2
sti858,2
sti859,8
sti86,14
sti860,5
sti861,4
sti862,5
sti863,2
sti864,3
sti865,4
sti866,5
sti867,2
sti868,7
sti869,4
sti87,3
sti870,2
sti871,26
sti872,8
sti873,12
sti874,3
sti875,8
sti876,2
sti877,9
sti878,15
sti879,6
sti88,6
sti880,1
sti881,3
sti882,6
sti883,3
sti884,12
sti885,2
sti886,3
sti887,28
sti888,9
sti889,21
sti89,30
sti890,7
sti891,5
sti892,3
sti893,5
sti894,6
sti895,3
sti896,1
sti897,6
sti898,1
sti899,6
sti9,2
sti90,10
sti900,11
sti901,2
sti902,3
sti903,6
sti904,3
sti905,21
sti906,1
sti907,4
sti908,9
sti909,3
sti91,8
sti910,6
sti911,19
sti912,1
sti913,4
sti914,6
sti915,9
sti916,1
sti917,27
sti918,1
sti919,8
sti92,1
sti920,14
sti921,5
sti922,16
sti923,9
sti924,7
sti925,8
sti926,2
sti927,9
sti928,6
sti929,1
sti93,31
sti930,10
sti931,27
sti932,19
sti933,4
sti934,4
sti935,24
sti936,13
sti937,1
sti938,2
sti939,3
sti94,12
sti940,25
sti941,5
sti942,2
sti943,8
sti944,3
sti945,16
sti946,9
sti947,9
sti948,8
sti949,6
sti95,12
sti950,8
sti951,6
sti952,3
sti953,3
sti954,2
sti955,4
sti956,6
sti957,3
sti958,3
sti959,25
sti96,2
sti960,4
sti961,3
sti962,8
sti963,3
sti964,3
sti965,2
sti966,7
sti967,33
sti968,4
sti969,26
sti97,5
sti970,3
sti971,10
sti972,2
sti973,6
sti974,7
sti975,27
sti976,5
sti977,7
sti978,6
sti979,3
sti98,3
sti980,1
sti981,7
sti982,4
sti983,4
sti984,8
sti985,9
sti986,6
sti987,4
sti988,5
sti989,1
sti99,11
sti990,3
sti991,8
sti992,4
sti993,2
sti994,9
sti995,4
sti996,9
sti997,14
sti998,6
sti999,10
