,Weight
sti1717,2
sti1718,2
sti1719,1
sti172,1
sti1720,1
sti1721,1
sti1722,1
sti1723,1
sti1724,1
sti1725,1
sti1726,1
sti1727,1
sti1728,8
sti1729,1
sti173,1
sti1730,1
sti1731,3
sti1732,1
sti1733,1
sti1734,3
sti1735,5
sti1736,3
sti1737,3
sti1738,1
sti1739,1
sti174,4
sti1740,1
sti1741,3
sti1742,4
sti1743,1
sti1744,1
sti1745,2
sti1746,2
sti1747,2
sti1748,2
sti1749,1
sti175,3
sti1750,1
sti1751,1
sti1752,2
sti1753,2
sti1754,1
sti1755,1
sti1756,2
sti1757,1
sti1758,1
sti1759,1
sti176,3
sti1760,1
sti1761,1
sti1762,3
sti1763,2
sti1764,1
sti1765,1
sti1766,1
sti1767,3
sti1768,2
sti1769,2
sti177,10
sti1770,3
sti1771,1
sti1772,4
sti1773,1
sti1774,1
sti1775,3
sti1776,2
sti1777,1
sti1778,2
sti1779,2
sti178,5
sti1780,1
sti1781,1
sti1782,1
sti1783,3
sti1784,4
sti1785,1
sti1786,2
sti1787,2
sti1788,1
sti1789,3
sti179,2
sti1790,2
sti1791,2
sti1792,1
sti1793,2
sti1794,2
sti1795,4
sti1796,1
sti1797,3
sti1798,2
sti1799,2
sti18,4
sti180,5
sti1800,3
sti1801,1
sti1802,1
sti1803,4
sti1804,2
sti1805,1
sti1806,2
sti1807,2
sti1808,1
sti1809,1
sti181,6
sti1810,5
sti1811,1
sti1812,2
sti1813,1
sti1814,6
sti1815,1
sti1816,4
sti1817,1
sti1818,3
sti1819,1
sti182,1
sti1820,3
sti1821,3
sti1822,2
sti1823,1
sti1824,1
sti1825,8
sti1826,2
sti1827,3
sti1828,3
sti1829,2
sti183,2
sti1830,1
sti1831,2
sti1832,3
sti1833,2
sti1834,1
sti1835,1
sti1836,2
sti1837,2
sti1838,1
sti1839,2
sti184,2
sti1840,1
sti1841,1
sti1842,5
sti1843,3
sti1844,2
sti1845,6
sti1846,3
sti1847,1
sti1848,1
sti1849,3
sti185,4
sti1850,5
sti1851,1
sti1852,1
sti1853,1
sti1854,2
sti1855,2
sti1856,2
sti1857,1
sti1858,3
sti1859,5
sti186,3
sti1860,1
sti1861,1
sti1862,2
sti1863,1
sti1864,1
sti1865,1
sti1866,2
sti1867,2
sti1868,2
sti1869,2
sti187,2
sti1870,3
sti1871,1
sti1872,2
sti1873,3
sti1874,2
sti1875,5
sti1876,1
sti1877,1
sti1878,2
sti1879,4
sti188,1
sti1880,3
sti1881,1
sti1882,1
sti1883,2
sti1884,1
sti1885,1
sti1886,3
sti1887,1
sti1888,1
sti1889,4
sti189,1
sti1890,3
sti1891,1
sti1892,1
sti1893,3
sti1894,4
sti1895,3
sti1896,1
sti1897,1
sti1898,2
sti1899,1
sti19,9
sti190,2
sti1900,1
sti1901,1
sti1902,1
sti1903,1
sti1904,1
sti1905,4
sti1906,4
sti1907,1
sti1908,1
sti1909,1
sti191,3
sti1910,3
sti1911,1
sti1912,3
sti1913,1
sti1914,4
sti1915,1
sti1916,1
sti1917,4
sti1918,1
sti1919,7
sti192,1
sti1920,5
sti1921,1
sti1922,3
sti1923,3
sti1924,1
sti1925,2
sti1926,6
sti1927,1
sti1928,1
sti1929,1
sti193,2
sti1930,5
sti1931,1
sti1932,4
sti1933,3
sti1934,3
sti1935,2
sti1936,3
sti1937,2
sti1938,3
sti1939,1
sti194,3
sti1940,1
sti1941,2
sti1942,3
sti1943,3
sti1944,3
sti1945,3
sti1946,2
sti1947,1
sti1948,4
sti1949,2
sti195,4
sti1950,1
sti1951,1
sti1952,1
sti1953,1
sti1954,1
sti1955,2
sti1956,1
sti1957,1
sti1958,1
sti1959,1
sti196,2
sti1960,3
sti1961,3
sti1962,1
sti1963,1
sti1964,2
sti1965,1
sti1966,8
sti1967,8
sti1968,1
sti1969,1
sti197,2
sti1970,2
sti1971,5
sti1972,1
sti1973,1
sti1974,1
sti1975,1
sti1976,2
sti1977,2
sti1978,1
sti1979,2
sti198,2
sti1980,1
sti1981,1
sti1982,2
sti1983,2
sti1984,1
sti1985,1
sti1986,1
sti1987,1
sti1988,3
sti1989,5
sti199,1
sti1990,1
sti1991,4
sti1992,1
sti1993,1
sti1994,5
sti1995,6
sti1996,1
sti1997,1
sti1998,3
sti1999,2
sti2,3
sti20,3
sti200,1
sti2000,1
sti2001,3
sti2002,2
sti2003,2
sti2004,1
sti2005,1
sti2006,1
sti2007,4
sti2008,1
sti2009,1
sti201,5
sti2010,1
sti2011,1
sti2012,1
sti2013,1
sti2014,1
sti2015,2
sti2016,4
sti2017,3
sti2018,5
sti2019,1
sti202,3
sti2020,5
sti2021,1
sti2022,1
sti2023,1
sti2024,1
sti2025,3
sti2026,1
sti2027,1
sti2028,1
sti2029,2
sti203,2
sti2030,1
sti2031,1
sti2032,1
sti2033,2
sti2034,1
sti2035,3
sti2036,1
sti2037,2
sti2038,3
sti2039,1
sti204,2
sti2040,3
sti2041,1
sti2042,3
sti2043,2
sti2044,1
sti2045,4
sti2046,1
sti2047,6
sti2048,2
sti2049,5
sti205,2
sti2050,1
sti2051,2
sti2052,1
sti2053,1
sti2054,1
sti2055,1
sti2056,4
sti2057,1
sti2058,1
sti2059,1
sti206,2
sti2060,7
sti2061,1
sti2062,4
sti2063,1
sti2064,1
sti2065,1
sti2066,3
sti2067,1
sti2068,2
sti2069,3
sti207,2
sti2070,3
sti2071,1
sti2072,1
sti2073,2
sti2074,3
sti2075,2
sti2076,1
sti2077,4
sti2078,1
sti2079,5
sti208,5
sti2080,1
sti2081,3
sti2082,1
sti2083,1
sti2084,2
sti2085,5
sti2086,1
sti2087,1
sti2088,1
sti2089,3
sti209,1
sti2090,3
sti2091,4
sti2092,2
sti2093,1
sti2094,1
sti2095,1
sti2096,3
sti2097,3
sti2098,3
sti2099,4
sti21,1
sti210,2
sti2100,1
sti2101,6
sti2102,2
sti2103,1
sti2104,3
sti2105,1
sti2106,3
sti2107,4
sti2108,5
sti2109,3
sti211,2
sti2110,2
sti2111,1
sti2112,1
sti2113,1
sti2114,1
sti2115,6
sti2116,2
sti2117,2
sti2118,3
sti2119,1
sti212,3
sti2120,1
sti2121,3
sti2122,2
sti2123,1
sti2124,1
sti2125,3
sti2126,1
sti2127,6
sti2128,1
sti2129,3
sti213,5
sti2130,1
sti2131,1
sti2132,2
sti2133,1
sti2134,1
sti2135,4
sti2136,2
sti2137,5
sti2138,1
sti2139,3
sti214,2
sti2140,1
sti2141,1
sti2142,3
sti2143,1
sti2144,1
sti2145,2
sti2146,3
sti2147,4
sti2148,5
sti2149,2
sti215,1
sti2150,2
sti2151,4
sti2152,7
sti2153,2
sti2154,1
sti2155,3
sti2156,6
sti2157,1
sti2158,1
sti2159,1
sti216,2
sti2160,3
sti2161,4
sti2162,4
sti2163,2
sti2164,1
sti2165,3
sti2166,1
sti2167,2
sti2168,3
sti2169,1
sti217,6
sti2170,2
sti2171,1
sti2172,1
sti2173,2
sti2174,1
sti2175,2
sti2176,2
sti2177,4
sti2178,2
sti2179,2
sti218,1
sti2180,1
sti2181,1
sti2182,1
sti2183,1
sti2184,1
sti2185,1
sti2186,2
sti2187,1
sti2188,1
sti2189,1
sti219,1
sti2190,2
sti2191,1
sti2192,3
sti2193,3
sti2194,1
sti2195,2
sti2196,1
sti2197,2
sti2198,3
sti2199,2
sti22,4
sti220,2
sti2200,2
sti2201,8
sti2202,5
sti2203,2
sti2204,2
sti2205,1
sti2206,1
sti2207,3
sti2208,1
sti2209,1
sti221,2
sti2210,1
sti2211,1
sti2212,2
sti2213,1
sti2214,1
sti2215,1
sti2216,1
sti2217,6
sti2218,1
sti2219,1
sti222,1
sti2220,1
sti2221,3
sti2222,7
sti2223,3
sti2224,3
sti2225,1
sti2226,2
sti2227,1
sti2228,1
sti2229,4
sti223,3
sti2230,3
sti2231,1
sti2232,3
sti2233,1
sti2234,3
sti2235,1
sti2236,2
sti2237,4
sti2238,1
sti2239,1
sti224,3
sti2240,1
sti2241,4
sti2242,1
sti2243,1
sti2244,2
sti2245,3
sti2246,3
sti2247,2
sti2248,1
sti2249,3
sti225,2
sti2250,3
sti2251,1
sti2252,1
sti2253,1
sti2254,1
sti2255,1
sti2256,1
sti2257,3
sti2258,3
sti2259,1
sti226,1
sti2260,2
sti2261,1
sti2262,1
sti2263,1
sti2264,3
sti2265,3
sti2266,1
sti2267,1
sti2268,3
sti2269,1
sti227,4
sti2270,1
sti2271,2
sti2272,3
sti2273,1
sti2274,2
sti2275,1
sti2276,7
sti2277,2
sti2278,1
sti2279,2
sti228,2
sti2280,1
sti2281,1
sti2282,1
sti2283,1
sti2284,1
sti2285,1
sti2286,4
sti2287,2
sti2288,1
sti2289,1
sti229,1
sti2290,1
sti2291,6
sti2292,1
sti2293,2
sti2294,4
sti2295,1
sti2296,3
sti2297,1
sti2298,1
sti2299,2
sti23,1
sti230,1
sti2300,2
sti2301,2
sti2302,1
sti2303,1
sti2304,4
sti2305,2
sti2306,1
sti2307,1
sti2308,1
sti2309,4
sti231,3
sti2310,1
sti2311,1
sti2312,1
sti2313,3
sti2314,2
sti2315,2
sti2316,2
sti2317,3
sti2318,1
sti2319,1
sti232,1
sti2320,1
sti2321,1
sti2322,2
sti2323,1
sti2324,1
sti2325,3
sti2326,3
sti2327,2
sti2328,1
sti2329,1
sti233,5
sti2330,2
sti2331,1
sti2332,1
sti2333,1
sti2334,1
sti2335,2
sti2336,1
sti2337,1
sti2338,3
sti2339,2
sti234,1
sti2340,1
sti2341,2
sti2342,2
sti2343,1
sti2344,2
sti2345,1
sti2346,1
sti2347,1
sti2348,1
sti2349,2
sti235,3
sti2350,1
sti2351,2
sti2352,1
sti2353,1
sti2354,3
sti2355,2
sti2356,4
sti2357,3
sti2358,1
sti2359,2
sti236,2
sti2360,1
sti2361,1
sti2362,1
sti2363,1
sti2364,1
sti2365,1
sti2366,2
sti2367,3
sti2368,1
sti2369,1
sti237,6
sti2370,1
sti2371,1
sti2372,2
sti2373,3
sti2374,1
sti2375,1
sti2376,3
sti2377,2
sti2378,3
sti2379,1
sti238,4
sti2380,3
sti2381,1
sti2382,2
sti2383,2
sti2384,1
sti2385,3
sti2386,1
sti2387,1
sti2388,2
sti2389,3
sti239,1
sti2390,2
sti2391,1
sti2392,1
sti2393,3
sti2394,4
sti2395,1
sti2396,2
sti2397,2
sti2398,1
sti2399,1
sti24,1
sti240,2
sti2400,1
sti2401,1
sti2402,1
sti2403,1
sti2404,1
sti2405,2
sti2406,1
sti2407,1
sti2408,1
sti2409,3
sti241,1
sti2410,3
sti2411,2
sti2412,3
sti2413,2
sti2414,3
sti2415,2
sti2416,1
sti2417,3
sti2418,1
sti2419,1
sti242,3
sti2420,2
sti2421,1
sti2422,1
sti2423,1
sti2424,2
sti2425,3
sti2426,1
sti2427,1
sti2428,1
sti2429,1
sti243,1
sti2430,2
sti2431,1
sti2432,4
sti2433,1
sti2434,1
sti2435,1
sti2436,4
sti2437,2
sti2438,1
sti2439,3
sti244,1
sti2440,1
sti2441,1
sti2442,3
sti2443,1
sti2444,1
sti2445,1
sti2446,4
sti2447,2
sti2448,1
sti2449,5
sti245,3
sti2450,1
sti2451,1
sti2452,1
sti2453,1
sti2454,1
sti2455,1
sti2456,1
sti2457,1
sti2458,1
sti2459,1
sti246,1
sti2460,1
sti2461,1
sti2462,1
sti2463,1
sti2464,4
sti2465,2
sti2466,1
sti2467,2
sti2468,1
sti2469,2
sti247,2
sti2470,2
sti2471,4
sti2472,1
sti2473,1
sti2474,3
sti2475,1
sti2476,2
sti2477,2
sti2478,1
sti2479,1
sti248,1
sti2480,1
sti2481,3
sti2482,2
sti2483,7
sti2484,2
sti2485,3
sti2486,1
sti2487,1
sti2488,1
sti2489,1
sti249,3
sti2490,3
sti2491,1
sti2492,2
sti2493,1
sti2494,2
sti2495,2
sti2496,1
sti2497,5
sti2498,3
sti2499,3
sti25,1
sti250,4
sti2500,9
sti2501,1
sti2502,1
sti2503,4
sti2504,2
sti2505,1
sti2506,2
sti2507,1
sti2508,4
sti2509,3
sti251,1
sti2510,1
sti2511,5
sti2512,1
sti2513,1
sti2514,1
sti2515,2
sti2516,3
sti2517,1
sti2518,4
sti2519,1
sti252,2
sti2520,2
sti2521,1
sti2522,3
sti2523,1
sti2524,1
sti2525,2
sti2526,1
sti2527,3
sti2528,1
sti2529,4
sti253,1
sti2530,2
sti2531,1
sti2532,1
sti2533,3
sti2534,3
sti2535,4
sti2536,4
sti2537,2
sti2538,1
sti2539,1
sti254,1
sti2540,5
sti2541,1
sti2542,2
sti2543,1
sti2544,4
sti2545,1
sti2546,2
sti2547,1
sti2548,3
sti2549,3
sti255,3
sti2550,3
sti2551,1
sti2552,1
sti2553,3
sti2554,2
sti2555,1
sti2556,1
sti2557,1
sti2558,3
sti2559,3
sti256,2
sti2560,1
sti2561,2
sti2562,1
sti2563,1
sti2564,2
sti2565,3
sti2566,1
sti2567,6
sti2568,2
sti2569,3
sti257,3
sti2570,1
sti2571,1
sti2572,1
sti2573,1
sti2574,3
sti2575,1
sti2576,1
sti2577,3
sti2578,1
sti2579,1
sti258,2
sti2580,1
sti2581,1
sti2582,1
sti2583,3
sti2584,1
sti2585,1
sti2586,4
sti2587,3
sti2588,1
sti2589,1
sti259,4
sti2590,1
sti2591,1
sti2592,2
sti2593,1
sti2594,1
sti2595,2
sti2596,1
sti2597,1
sti2598,1
sti2599,1
sti26,2
sti260,2
sti2600,1
sti2601,2
sti2602,3
sti2603,1
sti2604,4
sti2605,1
sti2606,4
sti2607,1
sti2608,1
sti2609,1
sti261,3
sti2610,3
sti2611,1
sti2612,3
sti2613,1
sti2614,1
sti2615,1
sti2616,2
sti2617,1
sti2618,1
sti2619,1
sti262,6
sti2620,1
sti2621,3
sti2622,1
sti2623,1
sti2624,1
sti2625,2
sti2626,1
sti2627,2
sti2628,1
sti2629,1
sti263,2
sti2630,1
sti2631,1
sti2632,3
sti2633,2
sti2634,1
sti2635,1
sti2636,1
sti2637,4
sti2638,1
sti2639,1
sti264,4
sti2640,1
sti2641,3
sti2642,1
sti2643,1
sti2644,1
sti2645,1
sti2646,1
sti2647,1
sti2648,2
sti2649,2
sti265,1
sti2650,3
sti2651,1
sti2652,1
sti2653,2
sti2654,2
sti2655,1
sti2656,2
sti2657,1
sti2658,2
sti2659,2
sti266,2
sti2660,1
sti2661,2
sti2662,2
sti2663,1
sti2664,6
sti2665,1
sti2666,2
sti2667,2
sti2668,1
sti2669,2
sti267,2
sti2670,3
sti2671,1
sti2672,2
sti2673,1
sti2674,1
sti2675,1
sti2676,3
sti2677,3
sti2678,2
sti2679,2
sti268,5
sti2680,1
sti2681,7
sti2682,1
sti2683,1
sti2684,1
sti2685,3
sti2686,1
sti2687,2
sti2688,1
sti2689,4
sti269,7
sti2690,1
sti2691,1
sti2692,2
sti2693,1
sti2694,5
sti2695,1
sti2696,2
sti2697,1
sti2698,1
sti2699,2
sti27,3
sti270,1
sti2700,1
sti2701,3
sti2702,2
sti2703,2
sti2704,2
sti2705,1
sti2706,1
sti2707,5
sti2708,1
sti2709,1
sti271,3
sti2710,2
sti2711,1
sti2712,1
sti2713,2
sti2714,1
sti2715,3
sti2716,1
sti2717,3
sti2718,1
sti2719,2
sti272,2
sti2720,1
sti2721,1
sti2722,5
sti2723,2
sti2724,2
sti2725,1
sti2726,3
sti2727,3
sti2728,1
sti2729,1
sti273,1
sti2730,1
sti2731,1
sti2732,3
sti2733,1
sti2734,2
sti2735,1
sti2736,1
sti2737,1
sti2738,2
sti2739,1
sti274,3
sti2740,1
sti2741,1
sti2742,2
sti2743,6
sti2744,1
sti2745,1
sti2746,1
sti2747,1
sti2748,1
sti2749,1
sti275,1
sti2750,2
sti2751,1
sti2752,4
sti2753,1
sti2754,3
sti2755,2
sti2756,1
sti2757,1
sti2758,1
sti2759,1
sti276,1
sti2760,1
sti2761,4
sti2762,4
sti2763,6
sti2764,3
sti2765,1
sti2766,1
sti2767,1
sti2768,2
sti2769,1
sti277,1
sti2770,1
sti2771,1
sti2772,3
sti2773,1
sti2774,2
sti2775,2
sti2776,1
sti2777,4
sti2778,2
sti2779,1
sti278,4
sti2780,3
sti2781,1
sti2782,1
sti2783,4
sti2784,2
sti2785,1
sti2786,1
sti2787,2
sti2788,2
sti2789,1
sti279,6
sti2790,1
sti2791,2
sti2792,1
sti2793,1
sti2794,2
sti2795,1
sti2796,2
sti2797,2
sti2798,2
sti2799,1
sti28,1
sti280,3
sti2800,1
sti2801,1
sti2802,3
sti2803,2
sti2804,1
sti2805,1
sti2806,1
sti2807,1
sti2808,2
sti2809,2
sti281,1
sti2810,1
sti2811,1
sti2812,1
sti2813,1
sti2814,1
sti2815,1
sti2816,2
sti2817,1
sti2818,1
sti2819,1
sti282,1
sti2820,6
sti2821,1
sti2822,2
