,Weight
sti341,6
sti342,9
sti343,11
sti344,2
sti345,22
sti346,18
sti347,8
sti348,9
sti349,16
sti35,6
sti350,12
sti351,1
sti352,5
sti353,12
sti354,4
sti355,31
sti356,9
sti357,9
sti358,11
sti359,6
sti36,6
sti360,3
sti361,13
sti362,9
sti363,17
sti364,6
sti365,2
sti366,9
sti367,6
sti368,17
sti369,16
sti37,10
sti370,9
sti371,5
sti372,16
sti373,8
sti374,7
sti375,6
sti376,6
sti377,23
sti378,5
sti379,9
sti38,10
sti380,4
sti381,20
sti382,8
sti383,4
sti384,11
sti385,15
sti386,13
sti387,9
sti388,9
sti389,6
sti39,15
sti390,6
sti391,11
sti392,18
sti393,6
sti394,6
sti395,5
sti396,8
sti397,6
sti398,13
sti399,5
sti4,11
sti40,7
sti400,5
sti401,6
sti402,6
sti403,4
sti404,11
sti405,6
sti406,10
sti407,5
sti408,6
sti409,7
sti41,14
sti410,4
sti411,8
sti412,10
sti413,20
sti414,11
sti415,6
sti416,5
sti417,5
sti418,8
sti419,11
sti42,14
sti420,4
sti421,5
sti422,11
sti423,5
sti424,6
sti425,7
sti426,2
sti427,11
sti428,6
sti429,5
sti43,12
sti430,9
sti431,10
sti432,4
sti433,12
sti434,22
sti435,11
sti436,9
sti437,8
sti438,9
sti439,19
sti44,12
sti440,8
sti441,12
sti442,11
sti443,18
sti444,15
sti445,3
sti446,7
sti447,8
sti448,11
sti449,17
sti45,9
sti450,9
sti451,3
sti452,9
sti453,11
sti454,10
sti455,6
sti456,10
sti457,20
sti458,9
sti459,12
sti46,6
sti460,6
sti461,7
sti462,6
sti463,15
sti464,10
sti465,8
sti466,13
sti467,9
sti468,5
sti469,21
sti47,32
sti470,7
sti471,8
sti472,18
sti473,6
sti474,14
sti475,4
sti476,3
sti477,15
sti478,11
sti479,11
sti48,6
sti480,5
sti481,12
sti482,8
sti483,11
sti484,6
sti485,15
sti486,13
sti487,5
sti488,12
sti489,4
sti49,6
sti490,8
sti491,7
sti492,4
sti493,4
sti494,8
sti495,15
sti496,11
sti497,6
sti498,8
sti499,6
sti5,6
sti50,7
sti500,5
sti501,6
sti502,9
sti503,6
sti504,16
sti505,8
sti506,13
sti507,10
sti508,12
sti509,6
sti51,20
sti510,6
sti511,14
sti512,7
sti513,10
sti514,9
sti515,9
sti516,20
sti517,7
sti518,7
sti519,4
sti52,6
sti520,3
sti521,11
sti522,7
sti523,10
sti524,9
sti525,11
sti526,5
sti527,17
sti528,5
sti529,7
sti53,11
sti530,16
sti531,9
sti532,15
sti533,9
sti534,6
sti535,5
sti536,14
sti537,9
sti538,11
sti539,5
sti54,5
sti540,11
sti541,7
sti542,4
sti543,5
sti544,5
sti545,6
sti546,16
sti547,6
sti548,4
sti549,6
sti55,14
sti550,14
sti551,4
sti552,3
sti553,6
sti554,5
sti555,10
sti556,1
sti557,8
sti558,19
sti559,7
sti56,8
sti560,6
sti561,15
sti562,7
sti563,3
sti564,5
sti565,6
sti566,14
sti567,11
sti568,9
sti569,18
sti57,16
sti570,8
sti571,8
sti572,7
sti573,6
sti574,4
sti575,6
sti576,11
sti577,9
sti578,16
sti579,8
sti58,7
sti580,5
sti581,20
sti582,11
sti583,12
sti584,14
sti585,3
sti586,8
sti587,20
sti588,8
sti589,11
sti59,10
sti590,7
sti591,6
sti592,15
sti593,4
sti594,7
sti595,4
sti596,10
sti597,7
sti598,5
sti599,8
sti6,13
sti60,5
sti600,9
sti601,7
sti602,11
sti603,3
sti604,8
sti605,9
sti606,9
sti607,8
sti608,21
sti609,3
sti61,8
sti610,2
sti611,10
sti612,10
sti613,5
sti614,4
sti615,7
sti616,12
sti617,5
sti618,4
sti619,9
sti62,27
sti620,6
sti621,7
sti622,8
sti623,7
sti624,6
sti625,7
sti626,6
sti627,8
sti628,15
sti629,5
sti63,8
sti630,7
sti631,2
sti632,9
sti633,9
sti634,12
sti635,10
sti636,7
sti637,5
sti638,9
sti639,6
sti64,7
sti640,1
sti641,10
sti642,5
sti643,16
sti644,5
sti645,9
sti646,6
sti647,6
sti648,12
sti649,6
sti65,7
sti650,10
sti651,1
sti652,12
sti653,8
sti654,7
sti655,5
sti656,2
sti657,2
sti658,10
sti659,8
sti66,7
sti660,4
sti661,7
sti662,10
sti663,5
sti664,3
sti665,3
sti666,6
sti667,4
sti668,12
sti669,6
sti67,9
sti670,5
sti671,11
sti672,10
sti673,5
sti674,11
sti675,5
sti676,10
sti677,10
sti678,4
sti679,3
sti68,2
sti680,5
sti681,5
sti682,5
sti683,3
sti684,7
sti685,12
sti686,11
sti687,5
sti688,9
sti689,7
sti69,6
sti690,6
sti691,10
sti692,12
sti693,5
sti694,2
sti695,11
sti696,3
sti697,7
sti698,7
sti699,10
sti7,9
sti70,6
sti700,17
sti701,6
sti702,11
sti703,9
sti704,5
sti705,7
sti706,4
sti707,5
sti708,3
sti709,10
sti71,4
sti710,4
sti711,5
sti712,8
sti713,6
sti714,5
sti715,5
sti716,6
sti717,12
sti718,5
sti719,8
sti72,11
sti720,9
sti721,4
sti722,10
sti723,4
sti724,4
sti725,5
sti726,1
sti727,7
sti728,7
sti729,7
sti73,11
sti730,5
sti731,5
sti732,8
sti733,6
sti734,16
sti735,8
sti736,5
sti737,13
sti738,10
sti739,4
sti74,14
sti740,7
sti741,5
sti742,9
sti743,9
sti744,6
sti745,9
sti746,13
sti747,2
sti748,6
sti749,3
sti75,6
sti750,5
sti751,7
sti752,7
sti753,8
sti754,4
sti755,8
sti756,4
sti757,6
sti758,3
sti759,7
sti76,5
sti760,12
sti761,9
sti762,7
sti763,9
sti764,30
sti765,4
sti766,6
sti767,9
sti768,10
sti769,12
sti77,20
sti770,11
sti771,3
sti772,11
sti773,3
sti774,7
sti775,4
sti776,3
sti777,10
sti778,7
sti779,5
sti78,9
sti780,5
sti781,10
sti782,2
sti783,3
sti784,6
sti785,8
sti786,12
sti787,9
sti788,6
sti789,11
sti79,4
sti790,6
sti791,9
sti792,10
sti793,9
sti794,5
sti795,7
sti796,8
sti797,3
sti798,8
sti799,3
sti8,6
sti80,4
sti800,10
sti801,4
sti802,5
sti803,6
sti804,11
sti805,6
sti806,15
sti807,8
sti808,7
sti809,6
sti81,7
sti810,12
sti811,4
sti812,3
sti813,4
sti814,7
sti815,5
sti816,6
sti817,4
sti818,9
sti819,10
sti82,7
sti820,11
sti821,8
sti822,7
sti823,8
sti824,2
sti825,7
sti826,5
sti827,9
sti828,12
sti829,7
sti83,8
sti830,11
sti831,7
sti832,5
sti833,9
sti834,2
sti835,10
sti836,8
sti837,2
sti838,6
sti839,20
sti84,12
sti840,5
sti841,22
sti842,12
sti843,9
sti844,2
sti845,3
sti846,4
sti847,6
sti848,12
sti849,5
sti85,4
sti850,5
sti851,9
sti852,6
sti853,3
sti854,6
sti855,8
sti856,4
sti857,5
sti858,8
sti859,14
sti86,3
sti860,7
sti861,4
sti862,11
sti863,7
sti864,10
sti865,2
sti866,7
sti867,5
sti868,8
sti869,9
sti87,10
sti870,9
sti871,8
sti872,8
sti873,6
sti874,6
sti875,9
sti876,7
sti877,2
sti878,15
sti879,4
sti88,7
sti880,11
sti881,4
sti882,4
sti883,6
sti884,5
sti885,8
sti886,5
sti887,3
sti888,7
sti889,8
sti89,6
sti890,2
sti891,8
sti892,4
sti893,11
sti894,9
sti895,3
sti896,7
sti897,5
sti898,1
sti899,23
sti9,8
sti90,3
sti900,3
sti91,6
sti92,20
sti93,8
sti94,8
sti95,9
sti96,8
sti97,15
sti98,12
sti99,9
stn1,13
stn10,6
stn11,12
stn12,20
stn13,5
stn14,13
stn15,6
stn16,4
stn17,12
stn18,7
stn19,7
stn2,6
stn20,6
stn21,11
stn22,5
stn23,7
stn24,5
stn25,9
stn26,5
stn27,7
stn28,10
stn29,8
stn3,6
stn30,11
stn31,6
stn32,17
stn33,13
stn34,6
stn35,11
stn36,10
stn37,4
stn38,12
stn39,9
stn4,15
stn40,3
stn41,7
stn42,4
stn43,4
stn44,6
stn45,6
stn46,19
stn47,10
stn48,8
stn49,7
stn5,9
stn50,13
stn51,16
stn52,7
stn53,11
stn54,4
stn55,6
stn56,13
stn57,15
stn58,4
stn59,4
stn6,13
stn60,8
stn61,6
stn62,11
stn63,7
stn64,7
stn65,10
stn66,9
stn67,11
stn68,6
stn69,9
stn7,13
stn70,13
stn71,18
stn72,9
stn73,11
stn74,7
stn75,13
stn76,9
stn77,7
stn78,7
stn79,7
stn8,7
stn80,7
stn81,7
stn82,3
stn83,7
stn84,5
stn85,5
stn86,13
stn87,2
stn88,3
stn89,3
stn9,17
stp1,7
stp10,9
stp11,2
stp12,16
stp2,14
stp3,14
stp4,9
stp5,3
stp6,6
stp7,7
stp8,8
stp9,9
