,Weight
sti310,29
sti311,11
sti312,17
sti313,20
sti314,12
sti315,21
sti316,21
sti317,14
sti318,13
sti319,14
sti32,42
sti320,7
sti321,10
sti322,10
sti323,15
sti324,13
sti325,9
sti326,29
sti327,16
sti328,8
sti329,21
sti33,11
sti330,10
sti331,10
sti332,17
sti333,16
sti334,9
sti335,11
sti336,7
sti337,15
sti338,18
sti339,11
sti34,16
sti340,22
sti341,9
sti342,35
sti343,12
sti344,26
sti345,21
sti346,10
sti347,22
sti348,15
sti349,27
sti35,15
sti350,12
sti351,9
sti352,19
sti353,17
sti354,12
sti355,21
sti356,11
sti357,24
sti358,22
sti359,4
sti36,27
sti360,20
sti361,24
sti362,18
sti363,13
sti364,14
sti365,19
sti366,18
sti367,12
sti368,10
sti369,22
sti37,21
sti370,20
sti371,29
sti372,5
sti373,15
sti374,15
sti375,19
sti376,22
sti377,7
sti378,5
sti379,27
sti38,35
sti380,12
sti381,18
sti382,10
sti383,8
sti384,12
sti385,11
sti386,10
sti387,19
sti388,16
sti389,8
sti39,5
sti390,18
sti391,20
sti392,12
sti393,10
sti394,19
sti395,9
sti396,14
sti397,13
sti398,6
sti399,16
sti4,9
sti40,13
sti400,18
sti401,13
sti402,5
sti403,13
sti404,22
sti405,12
sti406,8
sti407,18
sti408,16
sti409,9
sti41,46
sti410,13
sti411,8
sti412,8
sti413,12
sti414,20
sti415,25
sti416,10
sti417,21
sti418,25
sti419,15
sti42,39
sti420,8
sti421,33
sti422,15
sti423,9
sti424,26
sti425,13
sti426,9
sti427,8
sti428,17
sti429,19
sti43,30
sti430,17
sti431,38
sti432,6
sti433,18
sti434,7
sti435,4
sti436,20
sti437,11
sti438,11
sti439,30
sti44,20
sti440,17
sti441,8
sti45,15
sti46,12
sti47,17
sti48,14
sti49,20
sti5,34
sti50,18
sti51,22
sti52,11
sti53,17
sti54,13
sti55,42
sti56,30
sti57,13
sti58,12
sti59,12
sti6,29
sti60,13
sti61,37
sti62,25
sti63,32
sti64,42
sti65,32
sti66,11
sti67,21
sti68,12
sti69,17
sti7,13
sti70,16
sti71,8
sti72,51
sti73,13
sti74,18
sti75,23
sti76,32
sti77,22
sti78,14
sti79,22
sti8,10
sti80,13
sti81,12
sti82,21
sti83,12
sti84,23
sti85,48
sti86,7
sti87,15
sti88,6
sti89,12
sti9,12
sti90,27
sti91,20
sti92,20
sti93,19
sti94,52
sti95,8
sti96,24
sti97,5
sti98,32
sti99,25
stn1,16
stn10,14
stn11,36
stn12,11
stn13,15
stn14,22
stn15,26
stn16,16
stn17,27
stn18,32
stn19,6
stn2,10
stn20,6
stn21,6
stn22,13
stn23,31
stn24,29
stn25,31
stn26,14
stn27,6
stn28,21
stn29,33
stn3,26
stn30,18
stn31,20
stn32,16
stn33,16
stn34,9
stn35,16
stn36,19
stn37,22
stn38,20
stn39,21
stn4,5
stn40,4
stn41,15
stn42,4
stn43,28
stn44,12
stn5,8
stn6,10
stn7,8
stn8,15
stn9,37
stp1,22
stp2,3
stp3,26
stp4,15
stp5,33
stp6,5
