,Weight
sti29,14
sti290,18
sti291,14
sti292,14
sti293,16
sti294,15
sti295,22
sti296,5
sti297,27
sti298,19
sti299,7
sti3,9
sti30,25
sti300,30
sti301,18
sti302,20
sti303,14
sti304,18
sti305,7
sti306,10
sti307,28
sti308,24
sti309,9
sti31,2
sti310,23
sti311,21
sti312,7
sti313,4
sti314,9
sti315,20
sti316,34
sti317,23
sti318,27
sti319,24
sti32,46
sti320,20
sti321,7
sti322,5
sti323,16
sti324,24
sti325,24
sti326,7
sti327,29
sti328,17
sti329,22
sti33,31
sti330,9
sti331,17
sti332,7
sti333,16
sti334,16
sti335,5
sti336,6
sti337,18
sti338,6
sti339,19
sti34,22
sti340,26
sti341,16
sti342,25
sti343,19
sti344,6
sti345,8
sti346,12
sti347,17
sti348,18
sti349,14
sti35,26
sti350,15
sti351,9
sti352,30
sti353,13
sti354,8
sti355,19
sti356,11
sti357,9
sti358,12
sti359,16
sti36,13
sti360,18
sti361,14
sti362,15
sti363,22
sti364,10
sti365,25
sti366,15
sti367,10
sti368,4
sti369,24
sti37,28
sti370,8
sti371,13
sti372,9
sti373,24
sti374,5
sti375,17
sti376,9
sti377,26
sti378,5
sti379,17
sti38,21
sti380,5
sti381,14
sti382,20
sti383,17
sti384,17
sti385,10
sti386,13
sti387,17
sti388,16
sti389,10
sti39,35
sti390,12
sti391,7
sti392,21
sti393,18
sti394,6
sti395,8
sti396,7
sti397,10
sti398,14
sti399,11
sti4,18
sti40,21
sti400,9
sti401,21
sti402,16
sti403,23
sti404,13
sti405,10
sti406,6
sti407,15
sti408,18
sti409,18
sti41,27
sti410,15
sti411,9
sti412,8
sti413,8
sti414,10
sti415,14
sti416,13
sti417,9
sti418,17
sti419,7
sti42,22
sti420,15
sti421,25
sti422,10
sti423,20
sti424,16
sti425,17
sti426,16
sti427,15
sti428,19
sti429,12
sti43,53
sti430,8
sti431,25
sti432,11
sti44,11
sti45,17
sti46,29
sti47,44
sti48,33
sti49,15
sti5,16
sti50,19
sti51,7
sti52,41
sti53,21
sti54,32
sti55,14
sti56,7
sti57,44
sti58,20
sti59,11
sti6,29
sti60,17
sti61,10
sti62,29
sti63,30
sti64,8
sti65,22
sti66,22
sti67,21
sti68,16
sti69,9
sti7,32
sti70,33
sti71,27
sti72,32
sti73,35
sti74,21
sti75,18
sti76,25
sti77,9
sti78,8
sti79,15
sti8,20
sti80,13
sti81,17
sti82,17
sti83,75
sti84,10
sti85,10
sti86,22
sti87,27
sti88,18
sti89,28
sti9,14
sti90,38
sti91,18
sti92,8
sti93,25
sti94,10
sti95,24
sti96,13
sti97,25
sti98,16
sti99,19
stn1,13
stn10,22
stn11,12
stn12,23
stn13,35
stn14,7
stn15,17
stn16,24
stn17,8
stn18,30
stn19,29
stn2,15
stn20,6
stn21,20
stn22,19
stn23,22
stn24,21
stn25,25
stn26,18
stn27,13
stn28,16
stn29,25
stn3,23
stn30,19
stn31,14
stn32,9
stn33,13
stn34,15
stn35,24
stn36,23
stn37,28
stn38,4
stn39,33
stn4,23
stn40,10
stn41,17
stn42,14
stn43,5
stn5,12
stn6,13
stn7,42
stn8,1
stn9,8
stp1,35
stp2,9
stp3,35
stp4,2
stp5,8
stp6,15
