,Weight
sti952,3
sti953,4
sti954,4
sti955,6
sti956,12
sti957,4
sti958,6
sti959,4
sti96,13
sti960,10
sti961,5
sti962,13
sti963,15
sti964,2
sti965,5
sti966,8
sti967,7
sti968,8
sti969,3
sti97,15
sti970,9
sti971,8
sti972,12
sti973,12
sti974,2
sti975,7
sti976,10
sti977,12
sti978,3
sti979,7
sti98,11
sti980,11
sti981,5
sti982,9
sti983,12
sti984,5
sti985,6
sti986,8
sti987,2
sti988,4
sti989,6
sti99,10
sti990,5
sti991,8
sti992,4
sti993,5
sti994,9
sti995,5
sti996,10
sti997,6
sti998,6
sti999,7
